feature,value,shap_value,abs_shap
h1_wbc_min_missing,1.0,-6.173046257793881e-06,6.173046257793881e-06
h1_potassium_max_missing,1.0,6.060917532559979e-06,6.060917532559979e-06
h1_sysbp_invasive_min_missing,0.0,-5.354474417996691e-06,5.354474417996691e-06
h1_heartrate_min_missing,0.0,-4.2639401554749865e-06,4.2639401554749865e-06
heart_rate_apache_missing,0.0,3.859174767126811e-06,3.859174767126811e-06
apache_2_diagnosis_missing,0.0,-1.1203343819575068e-06,1.1203343819575068e-06
d1_diasbp_min_missing,0.0,0.0,0.0
d1_heartrate_max_missing,0.0,0.0,0.0
h1_hematocrit_min_missing,1.0,0.0,0.0
resprate_apache_missing,0.0,0.0,0.0
ph_apache_missing,1.0,0.0,0.0
pao2_apache_missing,1.0,0.0,0.0
paco2_for_ph_apache_missing,1.0,0.0,0.0
readmission_status,0.0,0.0,0.0
d1_heartrate_min_missing,0.0,0.0,0.0
ethnicity_Native American,0.0,0.0,0.0
d1_mbp_min_missing,0.0,0.0,0.0
d1_mbp_noninvasive_min_missing,0.0,0.0,0.0
h1_platelets_min_missing,1.0,0.0,0.0
h1_hco3_min_missing,1.0,0.0,0.0
h1_bun_min_missing,1.0,0.0,0.0
h1_albumin_min_missing,1.0,0.0,0.0
d1_hemaglobin_min_missing,0.0,0.0,0.0
aids,0.0,0.0,0.0
d1_glucose_min_missing,0.0,0.0,0.0
leukemia,0.0,0.0,0.0
lymphoma,0.0,0.0,0.0
ethnicity_Asian,0.0,0.0,0.0
h1_sysbp_min_missing,0.0,0.0,0.0
h1_sysbp_invasive_max_missing,0.0,0.0,0.0
h1_spo2_min_missing,0.0,0.0,0.0
hospital_admit_source_PACU,0.0,0.0,0.0
hospital_admit_source_infrequent_sklearn,0.0,0.0,0.0
d1_spo2_min_missing,0.0,0.0,0.0
icu_admit_source_Other ICU,0.0,0.0,0.0
d1_spo2_max_missing,0.0,0.0,0.0
icu_stay_type_readmit,0.0,0.0,0.0
d1_resprate_min_missing,0.0,0.0,0.0
d1_resprate_max_missing,0.0,0.0,0.0
d1_diasbp_noninvasive_min_missing,0.0,0.0,0.0
